SquareFeet,Bedrooms,Bathrooms,GarageSpaces,YearBuilt,LotSize,Neighborhood,IsRenovated,HasPool,HouseCondition,Price
1492,1,1,0,1989,4130.72261973312,North Cassandramouth,0,1,6,4572615.934740991
4201,1,3,1,1986,5960.880897629445,Sotoview,1,0,8,6914854.2905740375
3712,3,3,2,1952,2248.2623467715684,Abbottmouth,0,1,7,3194345.0635523093
4084,2,1,2,2017,8995.978895006208,Randyside,1,0,10,9949313.18459455
2657,4,1,1,2017,5986.432257186434,New Cynthiabury,1,0,10,6604096.023443063
3918,1,1,1,1950,4467.420453743454,Parkerport,0,0,9,5349849.283096201
1731,1,2,2,1994,6144.343185223636,Port Lorishire,1,0,9,6632007.591899992
2129,1,1,0,1980,2450.7338668204147,East Amandaberg,1,0,4,3030396.8117598966
4446,4,3,1,1986,1706.2553591369456,Dixonmouth,1,0,4,2760712.9342488726
2605,2,1,2,2018,5933.13522922354,Cantumouth,0,1,4,6524463.540839219
4778,4,3,1,1992,1634.4704076079324,Port Michaeltown,1,0,9,2658096.1215153527
3745,4,3,0,1953,6947.823905581207,West Kevin,1,1,6,7837349.831781515
4170,3,3,0,2020,8202.17378727639,South Jamesburgh,1,0,3,9136351.306230022
1593,1,1,2,1978,9895.306508147625,Port Bradleytown,1,1,5,10449925.336380426
4658,2,1,0,1960,7923.194802306517,East Kevin,1,1,10,8997517.18956948
3933,3,1,1,1982,9767.126850563356,Kelleyborough,0,1,10,10732116.64706268
3899,3,1,0,2002,1199.6460636638121,Buchananborough,0,0,4,2114302.634049908
2215,5,1,2,1966,6029.6285972996975,South Brendahaven,1,1,5,6748607.910509894
1324,1,2,1,1961,2482.6305206844395,Jessicaberg,0,1,8,2904524.869416013
1978,2,1,0,1950,3206.2178041997386,Stacymouth,0,0,8,3778030.034698205
2749,2,2,0,2005,7610.818824102702,West Michelleborough,0,1,6,8268569.119190042
2850,2,3,0,1972,3275.434290245144,Justinshire,1,1,8,4078632.415800691
4003,1,3,2,1956,2618.3041650968507,Lake Billyhaven,1,1,8,3595530.8025196553
2490,2,3,2,1990,4346.60683675476,Andreatown,0,0,6,4958031.702776038
1893,4,3,0,2002,1749.292991933234,North Noahfort,1,1,3,2311368.396777269
2390,4,2,1,1956,2318.4456655215395,North Kimberly,0,1,9,2986187.4555328283
4389,1,2,0,2015,2318.054517091559,Angelaberg,0,1,8,3316033.90115279
1143,2,3,1,2002,3034.5088059311197,North Stanley,1,0,4,3378315.589190486
1383,5,1,1,1954,8836.313870114967,North Malik,0,1,5,9273544.5381163
3263,5,3,2,1985,3657.130141263303,Porterton,0,1,4,4442890.9628325105
4432,5,3,0,1993,3464.8125103423117,West Paul,0,0,1,4565712.208753912
3371,4,2,2,1960,2133.895582471079,Jenniferview,1,1,7,3063997.3101662872
4086,5,3,0,2013,1144.9466348575538,East Douglasbury,0,1,5,2118042.730533118
1216,2,2,1,1970,2443.4095887175054,Lake Kenneth,0,1,9,2845580.7741062045
2515,2,2,2,1953,7506.741319323704,Christophermouth,0,1,8,8123872.373499586
3998,5,3,2,1984,9728.616717086108,Lake Isabel,1,0,2,10724408.914307404
4618,3,1,2,1984,7694.325707148823,Port Stephenchester,1,0,10,8733707.970409615
3230,5,2,1,1984,8679.049091256165,Port Johnberg,0,1,2,9520794.602976725
3317,3,2,2,1988,8080.710944418765,Ryanbury,0,0,9,8935690.6229877
3992,1,2,0,1982,3664.4703175023983,Debbieburgh,1,1,10,4647052.588871055
2490,1,3,0,2017,7581.0716108914185,Beckertown,1,0,5,8158286.779092295
3917,2,3,1,1993,7755.283449836431,South Theresahaven,0,0,4,8569386.195167841
2635,4,2,2,2000,3327.074214972977,North Kathy,1,0,7,3993483.5493224277
4590,2,1,0,1987,9285.882615424069,West Adriennebury,1,0,9,10315186.451448556
4613,2,3,2,1991,9981.524571591039,Ruizborough,1,1,3,11045504.926719313
3514,4,1,0,1994,6051.675292366676,Eugeneville,1,0,2,6941472.12669289
3352,2,1,1,1979,3849.3563193144196,Brandonmouth,1,0,1,4668217.798510306
2167,4,3,0,1984,4218.495654916675,Port Jamesshire,0,0,2,4804667.425050084
1110,2,2,0,1977,6241.992771651714,Lake Johnburgh,1,0,8,6629436.892230585
2013,1,1,0,1990,1070.0172637908968,New Stacy,1,0,6,1661901.5916655427
1231,3,2,1,1994,3775.0286305605064,Cookberg,0,1,3,4190896.4168920987
2714,2,1,0,1997,1441.0370025654781,Garciaside,1,0,10,2129037.307714025
4655,3,2,1,2004,6617.618347790438,Stephanieshire,1,0,8,7665529.035927048
4793,5,3,1,1957,6436.482720759335,Sullivanberg,1,1,5,7564270.5663397685
2755,2,1,0,1975,6319.432461902319,Hannahland,0,1,6,7055226.863915316
4663,1,1,2,1978,2358.9160582086006,Bennettburgh,0,1,7,3484973.295643552
4571,4,1,0,2004,9501.032569673709,Whitemouth,1,0,4,10578461.677423734
3642,1,2,1,2015,5808.059201900874,Barbaraland,0,0,7,6721549.328851195
2577,3,1,2,2019,6002.757990794333,Lake Evan,1,0,10,6600422.869580056
2296,4,1,0,1997,5898.3332095881915,North Kimberly,1,0,7,6548901.302105676
4774,1,2,0,1956,5719.717807168629,Port Lori,0,1,9,6815280.752816273
3220,1,2,0,1955,9445.851400815203,Lake Marisatown,1,1,3,10227003.172016554
1972,1,3,0,1986,6418.217847020476,New David,1,0,5,6912289.885278898
2030,4,2,0,1958,5366.126934424465,Brandibury,0,0,5,5876514.092022471
4226,1,1,2,1952,7898.006593215287,South Robertoberg,0,0,9,8846561.58849207
4593,1,1,0,2002,3263.1624903420498,New Amber,1,0,8,4315195.553884771
3593,3,3,1,1957,2728.0902514481186,Katherinebury,1,1,6,3737752.1089209323
3595,1,3,1,1989,4952.913794249885,Dawnmouth,0,0,8,5798937.794046149
4992,1,1,2,1966,1141.1708133858313,Patrickbury,0,0,10,2251762.494773874
1517,5,2,1,2019,3641.6530563066276,Wyattberg,0,1,1,4123716.528627362
4991,4,1,2,1996,4780.669706783408,North Zachary,0,0,6,5987429.756657793
1913,5,3,1,1960,6208.288564875651,Lake Katherine,0,0,4,6708767.462719982
3262,3,1,2,1959,5888.83094453035,Ryanport,1,0,4,6704144.904314989
3181,5,1,0,2010,4306.616887129301,Cherylbury,0,0,7,5028970.188549014
3332,2,1,1,1951,4089.3677145727825,Williamhaven,0,1,10,4933288.344764239
4197,4,3,1,1978,1011.8690292338864,Robinsonside,0,1,9,1995222.060302068
2944,1,3,2,2019,8930.014719531282,Vanessaburgh,0,0,1,9686142.532105498
2462,5,3,2,2000,3081.4632993314726,Rosebury,0,0,4,3758845.9812711854
2872,5,2,2,2015,4222.028427556485,Krystalhaven,1,1,6,4985047.911076229
3733,1,3,1,2017,1182.2948244874108,North Tyler,1,1,6,2116436.3617540486
4223,1,2,2,2006,9611.588327417783,West Thomasland,1,1,8,10675999.446401075
3378,3,2,0,1990,5451.15289306577,Scottmouth,0,0,6,6268806.36241164
4609,5,3,2,2013,1209.452313942417,Sandovalfurt,0,1,6,2375863.0081903986
4454,5,2,0,1953,3260.746292811514,New Amberborough,1,1,4,4335095.686058492
4186,2,2,0,1950,8913.363081413452,Normanmouth,0,1,8,9907075.172147343
3941,2,1,2,1956,4381.314532149264,South Andrewtown,1,1,3,5378158.852277207
4553,5,2,0,1957,7204.646100706871,Walkerview,1,0,4,8251427.037579842
2307,2,2,0,2007,6524.656346060666,Nelsonfurt,0,1,3,7220585.366050784
1898,5,3,0,1959,5247.4452826237775,Mirandamouth,1,1,1,5892724.075365571
2098,4,1,2,2015,8498.969177633235,Josephberg,1,0,4,9114729.853066389
2189,3,2,2,1971,1363.1886788995484,Erikaberg,1,0,5,1982885.4955072943
2212,2,2,0,2001,9211.812532167383,Carolineport,0,0,10,9703955.013730314
3125,5,2,1,1998,7462.498669073032,Justinside,1,1,5,8218427.543955181
3994,2,3,0,2016,8773.42389971967,West Lesliestad,0,1,9,9640435.979575643
4673,3,3,2,1953,1152.3920321116311,South Christopher,0,1,4,2248772.6597661427
1687,4,1,0,2006,1763.1513394678045,West Lisa,0,1,2,2200069.974869982
3068,1,2,0,2018,2852.9095462513633,New Jay,0,1,10,3649014.2379074157
1565,1,1,2,2002,6342.047180720819,West Amy,0,0,7,6771654.045539735
2207,2,3,2,2004,1831.7880590506063,Lake Andrew,0,1,9,2436799.7576544373
2894,5,2,1,1973,9383.923020831351,Johnsbury,1,1,4,10132047.212678561
4293,3,2,0,1961,7737.34691209887,East Jennifer,0,0,4,8680733.95715855
1826,4,1,0,2004,8268.366228599314,Jameschester,1,1,9,8764010.057897087
2351,4,2,0,1996,6254.650076849957,Thomasmouth,0,0,4,6831915.359828702
3226,4,3,1,1976,6678.532624948744,North Jonathan,0,0,5,7362462.892425788
2811,1,1,1,1967,2989.520566973297,Port Angela,0,0,1,3653919.5187997706
4183,3,1,0,2000,9190.37171383397,Richardsstad,0,1,2,10137826.691565763
4807,1,2,2,2009,6840.260351387737,Jamesberg,1,0,7,7994749.871049693
4797,2,3,0,2006,4759.661638845188,Arthurburgh,0,0,8,5820760.712220832
2082,4,2,0,2016,8935.047783742786,North Brian,0,1,9,9461725.19943811
2350,3,1,0,1951,8774.396903806894,Lewischester,1,0,6,9452337.841137512
3952,4,1,2,1960,1004.8529276459525,Bobbyhaven,0,1,4,1894924.782880985
2644,1,3,1,1962,9323.537816396725,South Stephaniemouth,1,1,4,9971329.491492322
4968,1,1,1,1989,4270.844746967272,Port Elizabeth,1,0,9,5383075.607721503
3716,1,3,0,1955,4799.321984375564,Lake Angelhaven,0,1,4,5711285.505974294
1190,4,2,0,1961,1767.8211484453382,West Latasha,1,1,3,2148448.3640789133
2223,3,3,0,1992,8898.194266494715,Lake Roberthaven,1,0,2,9413862.595476933
2335,3,2,2,2021,5852.841922540974,New Lisa,1,0,7,6533331.464031218
1707,2,2,0,1953,9151.33792955124,Jenniferside,0,0,4,9666680.305857925
4106,4,1,2,1986,8027.341126150772,New Matthewview,0,0,6,9018594.414045986
1378,2,2,0,1985,9081.831923226197,East Phillipmouth,1,1,4,9431891.762988972
1386,2,1,0,1981,9534.32772341176,Alexandrialand,0,0,1,9978162.618547749
4829,2,3,0,2006,8973.139265940268,Joshuaville,0,1,9,10047670.9003519
3284,2,3,1,1961,2888.517517181004,South Diamondburgh,1,1,1,3709943.174905692
1615,1,2,0,1967,1631.0127987266364,Lake Robert,0,0,3,2149731.266971495
2542,2,3,0,2010,6582.278547857139,Crawfordmouth,1,1,3,7249879.555737977
3330,3,2,0,1980,2395.5060889484744,South Luke,0,0,7,3194770.8205764573
3048,2,3,0,1989,8767.95959013505,East John,1,0,1,9578757.84538945
2754,1,2,2,1995,9527.106680661607,East Reginaldmouth,1,0,6,10228923.26814775
1463,5,2,2,1988,2091.491540997587,West David,1,0,1,2508002.264722357
4301,5,3,0,2012,3122.5539588823403,New George,1,0,7,4081444.962929743
1966,5,3,2,2004,6627.025974925692,South Ethanbury,0,0,4,7107635.386645362
1171,4,3,0,1989,7527.321244314798,Richardchester,1,1,1,7978011.734077129
4158,3,3,0,1978,5610.809226274048,East Kathymouth,0,1,8,6597408.2122768285
4624,1,2,2,1960,4321.292260586281,West Brian,0,1,10,5272621.074775709
2146,5,2,2,1988,3754.2244082592256,New Madison,1,0,6,4340151.734440032
1842,1,3,0,1993,6993.713028497884,Shahtown,0,0,5,7440513.056434689
2321,1,3,1,1969,7701.053395230445,South Henry,1,0,6,8349404.82919876
2908,4,1,0,1976,3599.5249941589545,Royfurt,0,0,8,4408400.53381925
1689,5,2,0,1987,3933.9622155479524,Lake Antonioville,1,0,6,4426641.617284839
3622,2,2,1,1960,5140.606214073254,Johnport,0,1,2,6108998.879147862
2507,1,3,2,1985,5051.952846506164,North Christinefort,1,1,6,5762133.767027874
3212,5,1,1,1981,8583.891863451458,West Danielle,1,1,9,9403097.605766205
3024,1,3,0,2011,4932.185868570011,Jonestown,0,0,1,5704604.026648352
2722,4,2,2,1965,9805.684105656834,Michelleshire,0,0,2,10489353.476846915
1382,4,2,1,1991,3798.670341086385,Elizabethside,0,0,3,4302317.868612485
3256,2,1,1,1980,7235.387260014474,New Jessicastad,0,0,5,8016311.793313116
4810,4,3,0,2019,7830.42629854374,South David,1,0,6,8989838.49597504
4503,5,1,1,1962,6673.635708066224,South Laura,0,0,3,7793516.640680046
2412,4,3,0,1985,4303.429845683467,Garciashire,1,1,8,4851359.507789913
2583,2,1,2,1960,3316.737282080222,Penaton,0,1,6,3952167.2788949152
3271,3,3,1,1997,6438.5394628631675,Katherinestad,0,1,9,7268906.715113513
3050,1,3,2,1969,6927.680679487965,New Matthew,1,0,1,7783506.759714573
1371,1,3,2,1978,3318.5996772819763,Rachelberg,0,0,3,3781998.1084743906
2710,5,2,0,1968,4028.4019428810693,Alexandrahaven,1,0,4,4700100.953270807
2469,2,3,1,1955,8758.566879660804,Lake Patriciamouth,0,0,7,9341449.988042293
1610,2,2,2,2005,8294.612840385338,West Sarah,1,1,2,8788645.875682887
1115,2,1,1,1967,2654.0271862965164,Sheilatown,0,1,4,3046604.933383324
4341,1,3,1,1991,9400.202509597388,West Kevinmouth,1,1,3,10509655.58978971
1446,4,2,1,2009,6652.2956187873215,Emilymouth,1,1,7,7070172.8626639005
2391,1,1,1,2005,5470.793035554087,Lake Kimberly,1,0,9,6087747.639235917
4324,1,3,2,1952,2807.7809235016325,Micheleton,0,1,7,3779342.2840848477
2340,1,1,1,1988,7571.75655751414,Port Christinahaven,0,1,4,8184876.082415973
1414,4,2,0,1992,9287.156066804037,South Renee,1,1,2,9744453.673723247
4166,3,2,0,1977,1584.5355398409915,North Michael,1,1,7,2610495.399634525
2808,5,3,1,1991,5686.701990652508,East Janicestad,1,1,8,6358527.5184563715
3939,3,2,1,1958,8894.188453832136,Lake John,0,1,7,9890956.225850249
2047,3,2,0,1967,9572.70609137929,South Sarahshire,1,0,4,10117491.99532543
4699,1,1,1,1970,1649.2578168509276,Shannonshire,1,0,7,2761187.565234583
3710,3,3,2,1975,8119.493469024511,Hernandezfort,1,1,4,9161874.143639874
2873,1,3,1,1972,3532.6561576074378,East Jonathan,1,0,6,4291714.26306349
2073,1,3,1,1959,5873.539182360978,Andrewville,1,0,6,6414384.417458292
4573,5,1,2,1993,8053.59235753438,Morganborough,0,0,9,9113551.891337745
1717,2,2,1,1962,5906.2107040916235,Lake Kayla,1,1,4,6400748.27146192
4569,1,3,2,2002,1990.5392114015392,Millermouth,0,0,7,3088977.3665162413
2358,3,3,2,1986,6314.813753249688,Lake Sarahtown,0,1,7,6895241.845347153
4150,5,1,0,2005,2060.2981876479253,Lake Chrishaven,1,1,9,3111163.134409946
2605,3,1,0,2008,4126.99395192627,Johnsonfurt,1,0,7,4825381.523061063
4098,2,3,1,1961,6024.078874514872,East Donnaside,1,0,2,6986524.145422554
3318,4,3,0,1952,9922.734792267516,Rosarioside,1,0,6,10800007.278761258
1561,2,1,1,1963,7542.372840053481,New Patricia,0,1,8,7952301.45063941
3851,5,1,1,1984,3729.724244093499,Johnland,0,1,9,4694300.654093096
3294,2,1,0,1979,8888.971205275067,South Amandaberg,0,0,2,9637538.776158135
4847,2,1,0,2020,3035.3235775729213,Browntown,0,0,8,4242565.516003465
4662,5,2,1,2015,4455.926317039284,Lake Logan,1,0,5,5515358.433446315
1386,5,2,1,1967,6823.191840678211,Lake Meganbury,0,1,10,7326815.441379276
1701,3,3,1,1975,4695.052859045948,Esteston,0,0,6,5181488.568170735
3606,1,2,2,1995,7566.192869468807,Mitchellside,0,1,1,8427208.654145427
1972,4,1,1,1961,6855.465093495906,Nicoleland,1,1,8,7431287.320389849
2384,4,3,1,2007,7005.560379202406,Longstad,1,1,1,7722710.088214466
4937,4,1,1,2006,4782.373720915834,Port Davidmouth,1,1,1,5916313.59020713
1983,2,2,0,1981,1496.1693455363252,Jamesfurt,0,0,8,2057734.3321265834
2511,5,1,0,2013,8854.365426417371,Ayalaberg,1,1,7,9476015.907421451
1351,5,3,2,2015,1666.2052215417568,Glassburgh,1,1,5,2079359.9295572508
2724,5,2,1,1986,5176.310718964662,South Dawnshire,1,1,6,5924973.435190436
2951,1,3,1,1963,3717.462469762278,Jennyview,1,1,1,4578570.288645265
2279,5,2,1,1959,3666.978552830854,North Richard,1,1,10,4277414.919681881
4293,5,1,1,2014,3039.6186098350477,South Adrian,0,0,4,4109632.1304007624
2907,2,3,1,2013,3444.874680463804,New Laura,1,1,4,4126745.820536638
1752,3,2,1,1990,9598.07162777499,Cameronview,1,1,3,9995514.591752362
3828,4,2,0,1970,9748.475830647616,Kayleechester,1,0,6,10586803.905879848
2024,2,2,2,2018,6138.321024155249,New Marisa,1,1,5,6709308.929949851
1545,2,2,0,1958,5721.910373932706,Gatesville,0,1,6,6209112.014460763
2469,2,1,0,1958,1435.2857847659293,Port Kevin,1,1,10,2196267.5608256184
1078,4,1,0,1967,8233.618751571315,West Margaretstad,1,0,8,8571876.072067833
2259,2,2,2,2018,2534.966048141284,West Jason,0,0,4,3133765.8917771988
3381,3,1,1,2011,2283.25069464655,Duranview,1,0,7,3092927.5356987854
1888,5,1,2,1965,4816.638335812364,Gordonfort,1,1,9,5348511.264232612
4420,3,2,0,1953,4127.8672497084335,New Jamesstad,0,1,3,5104682.022382933
4169,5,1,0,1970,1869.7293785117213,North Joseph,1,0,7,2911514.4018778875
2105,5,3,0,1993,2331.4086415454635,South Michaelmouth,1,1,9,2944471.9238405963
3549,2,3,0,1976,9931.034082239432,New Joshuafurt,1,0,1,10772313.862939233
2990,2,1,1,1983,7613.431166704999,Holmesfort,0,1,4,8394287.791374397
2500,4,2,0,1953,6387.0147612307255,Oscarmouth,0,1,8,7113244.007027694
4998,1,3,0,2000,3732.5483854428508,Port Johnmouth,1,0,8,4915166.997950632
4775,3,1,1,1951,4855.961027243831,Wandaside,1,0,3,5903864.05504679
3812,4,1,0,1981,6651.852358452116,New Clifford,1,1,5,7635774.766434355
1920,4,2,1,1951,8058.5162194467675,Kaylachester,0,1,6,8593855.061784726
1549,3,2,2,2007,9517.682256422397,Nguyenchester,1,1,1,10089194.911460303
3061,3,1,1,1971,2104.1240833431566,Mckeeshire,0,1,10,2854488.926339787
1391,5,2,0,1968,2724.7752901247623,Dorothyton,0,1,2,3188409.576185645
4418,1,3,1,1969,6108.14434580289,Englishhaven,0,1,3,7161554.344350786
3357,2,3,0,1967,9446.440236623683,Kimberlyhaven,0,0,7,10256616.681906741
3433,1,1,0,1999,5072.877463276733,Lake Donaldshire,0,0,2,5922943.692355715
4280,1,1,2,1963,6705.518213459307,Jessicaborough,0,1,5,7819457.602265978
2380,2,2,0,1969,3643.52926632025,South John,0,0,10,4299346.807765594
1973,1,3,0,1994,8305.648921756745,Cruzstad,0,0,9,8816174.493512392
4672,4,2,0,1996,6447.350002819894,Hallmouth,1,1,1,7597364.747972303
4639,4,1,1,2006,4436.275241982963,Franklinville,1,1,8,5657770.636341364
4165,2,1,0,1980,5883.591384990344,Lorettamouth,0,0,8,6799133.899950322
4164,2,1,0,2001,7252.814733625286,Russostad,0,0,8,8248012.584140465
1339,3,1,0,1995,2921.614050130211,Lake Brandon,0,1,5,3378756.049513718
3644,3,1,2,1956,4073.00575934899,North Ryan,0,0,9,4896683.398185054
4516,1,1,2,1998,3254.5942871279735,Whiteview,1,0,5,4358882.615670189
1756,1,2,1,1972,9641.43561646747,South Frank,0,0,6,10241859.984155323
2045,2,2,2,1990,1386.7133483409461,West Craig,1,1,9,2062290.1292388227
3338,1,2,2,1953,1507.9708683522847,Dianeville,1,0,6,2316736.4777366733
4556,5,3,1,1980,4201.625597538733,Hodgesburgh,1,0,10,5286545.405384304
4855,4,2,2,1996,5842.241176213969,North Aprilmouth,1,0,6,6969257.338209829
3353,1,1,0,1967,3960.0751680143853,South Calebton,0,0,2,4801079.030038482
3681,1,2,0,1956,8712.391739883451,Maynardview,1,1,5,9693057.036829935
4199,3,2,0,1987,2524.4512094846673,North Benjamin,1,0,2,3591853.2356664413
3672,5,3,2,1994,4281.634672422653,Williamfurt,1,0,8,5166127.91141187
1938,1,1,1,1977,5391.556827624678,North Lori,0,1,4,5921077.836634899
4344,4,3,2,2008,2819.481816961503,Jackton,0,0,3,3838783.1042393963
1847,1,3,1,1967,3610.8129132395084,Wagnerland,1,0,9,4146325.37941221
1441,2,3,0,1958,9526.687953920917,Crystalbury,1,0,1,10022236.637278518
3550,5,2,1,1965,5682.04345933079,New Robertstad,0,1,1,6525768.538712289
1129,1,1,0,2011,8826.998765224576,Port Lorettaside,0,0,9,9199047.386208786
4203,5,1,2,1989,3424.2965258400213,Port Luismouth,1,1,5,4430702.094847547
1596,1,3,2,2007,6511.3254597782625,West Ericmouth,0,1,2,6988975.403402695
2958,4,1,1,2015,7869.203532129363,North Michellefurt,1,1,7,8684605.16383127
2505,4,1,2,2018,4794.281094007179,Davidville,0,1,2,5572223.950344547
1861,5,3,1,1968,6622.418820041625,Karafurt,0,1,8,7255132.79005056
4461,3,2,2,1976,8768.975314169009,Bryantshire,1,0,5,9838352.13147932
3640,3,3,2,1979,2267.06550538236,North Kellyhaven,1,0,1,3181141.756809566
1998,2,3,2,1994,4192.675813132924,Ramosburgh,0,0,9,4668422.067927553
3372,3,2,1,1980,8415.133558543419,Lucaschester,0,1,5,9223423.764852624
4140,5,2,1,1985,3078.0665505353063,Annebury,0,0,8,4083580.2602402847
4731,3,2,1,1988,6005.028805213709,Port Michelle,1,1,10,7191482.713439544
3495,2,2,2,1999,4942.139959425299,South Kimberly,1,1,1,5678431.868253392
2551,1,3,0,1987,6984.074034496605,South Lauraview,0,0,3,7587648.77073579
3866,3,2,1,1960,7012.04811422447,Debbieview,1,0,8,7938908.953555586
2640,5,1,0,1965,6206.3313719415355,Jacobsborough,1,1,1,6946959.950843741
4236,5,3,1,2000,9521.023445153913,South Melissa,0,1,1,10616429.531470986
2511,2,3,1,1988,2577.9364874308176,Port Sara,1,1,6,3171490.605041475
2736,2,2,0,1972,8515.78273936828,South Markberg,1,1,10,9216146.064390736
3756,4,2,0,2014,5404.761854853174,New Hannahfort,1,0,6,6236198.167607139
2449,4,1,2,1998,6956.309165488507,Taylorview,0,0,2,7566972.277701725
4768,4,2,0,2010,3463.7219161326784,Thomasborough,1,0,1,4662546.851810382
2857,1,3,1,2003,1851.5179273269139,West Jeremymouth,0,1,8,2574104.1786803156
1264,5,2,0,1962,7999.354358969158,Brownmouth,1,1,4,8400034.38892337
4946,4,1,0,2021,3265.75481900283,Thomasville,1,1,10,4379348.089030264
3659,5,3,0,1973,4512.637424872844,New Jessica,1,1,4,5390658.468648259
4413,2,3,0,1998,1427.7209652447896,Wellshaven,0,1,7,2449238.6242007264
3879,1,2,2,1986,6851.835223390181,West Yvette,0,0,9,7733740.503277792
4797,2,1,1,1975,7187.037802437804,South Jonathan,1,0,5,8381305.42197759
4349,5,1,1,1991,9114.934888455673,East Madison,1,0,3,10135137.449568478
3721,4,2,1,1952,9019.185573664534,Port Latoyaborough,0,1,10,9947523.653746685
2462,2,3,2,2010,7346.221449975488,Dylanmouth,1,0,4,8006030.305704648
1156,3,3,0,1992,3899.1615163231863,Larsonchester,0,1,1,4263738.455471207
2445,1,3,1,2014,4371.636135146345,North Martinside,0,0,8,4945090.300139554
3298,5,2,1,1967,4435.315625482177,Buchananbury,1,1,7,5317479.630822563
3925,4,3,0,2016,2166.690253097798,Brandonfurt,1,1,4,3122361.683702665
2632,2,3,1,1963,9525.582645659017,South Belindabury,1,0,3,10255720.768236257
3577,1,2,0,2013,8363.4800722049,Lake Barbaraview,0,0,9,9020218.965364635
3374,4,3,2,1981,2307.4278614564987,New Thomas,1,1,7,3097307.5836908994
4008,2,2,1,2017,9518.174157747386,South Shelbymouth,1,1,1,10447313.54112992
1894,5,1,1,2009,8589.017037218868,Sarahland,0,0,5,9059219.851522543
3144,3,1,0,1970,9269.679684100021,Lutztown,0,1,2,10002559.55460889
1512,3,2,2,1976,3570.799662205415,Kimberlyside,1,1,10,4025598.1553780525
1215,5,2,1,1954,4020.1294523180895,Port James,1,0,4,4334194.935159172
4203,1,2,0,2016,5229.3289108978815,West Bethanytown,0,1,1,6208666.214777639
4331,5,3,2,1990,3017.805999195237,Larsonville,0,1,7,4019197.7790044355
3172,2,3,0,1951,5188.8033011709185,West Jason,1,0,2,5974293.824986438
